timeUTC,latitude,longitude,desc,speed,course,date
71519,-7.293762783,112.7812598,time: 14:15:19.35; speed: 36.6696; course: 344.2,36.67,344.2,211222
71520,-7.293677633,112.7812282,time: 14:15:20.36; speed: 35.0028; course: 341.9,35,341.9,211222
71521,-7.293586767,112.7811959,time: 14:15:21.35; speed: 35.5584; course: 342.4,35.56,342.4,211222
71522,-7.293498483,112.7811603,time: 14:15:22.35; speed: 35.373200000000004; course: 339.6,35.37,339.6,211222
71523,-7.2934052,112.7811301,time: 14:15:23.35; speed: 38.3364; course: 343.4,38.34,343.4,211222
71524,-7.2933121,112.781099,time: 14:15:24.35; speed: 39.818000000000005; course: 341.8,39.82,341.8,211222
71525,-7.293220117,112.781061,time: 14:15:25.35; speed: 40.00320000000001; course: 340.4,40,340.4,211222
71526,-7.293130833,112.7810164,time: 14:15:26.35; speed: 39.818000000000005; course: 339.1,39.82,339.1,211222
71527,-7.2930439,112.7809856,time: 14:15:27.35; speed: 40.744; course: 340.0,40.74,340,211222
71528,-7.292946817,112.7809568,time: 14:15:28.35; speed: 41.1144; course: 340.2,41.11,340.2,211222
71529,-7.29285965,112.7809186,time: 14:15:29.35; speed: 40.744; course: 339.4,40.74,339.4,211222
71530,-7.292762433,112.7808761,time: 14:15:30.35; speed: 40.5588; course: 339.4,40.56,339.4,211222
71531,-7.292675367,112.7808363,time: 14:15:31.35; speed: 41.1144; course: 340.3,41.11,340.3,211222
71532,-7.292576967,112.7808067,time: 14:15:32.35; speed: 41.1144; course: 340.0,41.11,340,211222
71533,-7.292476483,112.7807771,time: 14:15:33.34; speed: 42.2256; course: 338.1,42.23,338.1,211222
71534,-7.292377783,112.780749,time: 14:15:34.35; speed: 42.4108; course: 342.4,42.41,342.4,211222
71535,-7.292266433,112.780725,time: 14:15:35.35; speed: 42.2256; course: 345.7,42.23,345.7,211222
71536,-7.29215945,112.7806954,time: 14:15:36.35; speed: 43.1516; course: 345.0,43.15,345,211222
71537,-7.292048317,112.7806741,time: 14:15:37.35; speed: 44.2628; course: 346.5,44.26,346.5,211222
71538,-7.291935083,112.7806505,time: 14:15:38.35; speed: 44.6332; course: 347.0,44.63,347,211222
71539,-7.291819333,112.7806344,time: 14:15:39.35; speed: 44.818400000000004; course: 346.9,44.82,346.9,211222
71540,-7.291712217,112.780613,time: 14:15:40.35; speed: 44.077600000000004; course: 348.5,44.08,348.5,211222
71541,-7.291603567,112.7805944,time: 14:15:41.35; speed: 42.781200000000005; course: 347.8,42.78,347.8,211222
71542,-7.291499333,112.7805738,time: 14:15:42.35; speed: 42.2256; course: 349.0,42.23,349,211222
71543,-7.291397367,112.7805577,time: 14:15:43.36; speed: 40.744; course: 349.2,40.74,349.2,211222
71544,-7.291301983,112.7805392,time: 14:15:44.35; speed: 38.1512; course: 349.6,38.15,349.6,211222
71545,-7.291210917,112.7805223,time: 14:15:45.35; speed: 37.04; course: 350.9,37.04,350.9,211222
71546,-7.291121333,112.7805073,time: 14:15:46.35; speed: 33.7064; course: 351.5,33.71,351.5,211222
71547,-7.291037683,112.780501,time: 14:15:47.35; speed: 31.2988; course: 357.2,31.3,357.2,211222
71548,-7.29096235,112.7804945,time: 14:15:48.35; speed: 29.817200000000003; course: 356.9,29.82,356.9,211222
71549,-7.29089225,112.7804926,time: 14:15:49.35; speed: 27.2244; course: 356.9,27.22,356.9,211222
71550,-7.29082505,112.7804877,time: 14:15:50.36; speed: 25.557600000000004; course: 356.0,25.56,356,211222
71551,-7.290761967,112.780486,time: 14:15:51.35; speed: 22.779600000000002; course: 355.7,22.78,355.7,211222
71552,-7.290702733,112.7804822,time: 14:15:52.35; speed: 18.8904; course: 357.0,18.89,357,211222
71553,-7.290651783,112.7804775,time: 14:15:53.36; speed: 19.0756; course: 355.7,19.08,355.7,211222
71554,-7.290611733,112.780478,time: 14:15:54.36; speed: 16.668; course: 359.1,16.67,359.1,211222
71555,-7.290572967,112.7804754,time: 14:15:55.36; speed: 13.89; course: 358.6,13.89,358.6,211222
71556,-7.290548217,112.780481,time: 14:15:56.35; speed: 10.5564; course: 5.3,10.56,5.3,211222
71557,-7.29051995,112.7804851,time: 14:15:57.35; speed: 10.186; course: 12.3,10.19,12.3,211222
71558,-7.290491367,112.7804832,time: 14:15:58.35; speed: 8.8896; course: 1.3,8.89,1.3,211222
71559,-7.2904757,112.7804853,time: 14:15:59.35; speed: 6.2968; course: 5.8,6.3,5.8,211222
71600,-7.290456033,112.7804829,time: 14:16:00.35; speed: 5.926400000000001; course: 4.1,5.93,4.1,211222
71601,-7.290441033,112.7804799,time: 14:16:01.35; speed: 5.000400000000001; course: 357.5,5,357.5,211222
71602,-7.290425117,112.7804804,time: 14:16:02.35; speed: 5.926400000000001; course: 4.1,5.93,4.1,211222
71603,-7.290409567,112.7804745,time: 14:16:03.36; speed: 4.815200000000001; course: 4.0,4.82,4,211222
71604,-7.290394567,112.7804737,time: 14:16:04.35; speed: 4.2596; course: 4.1,4.26,4.1,211222
71605,-7.29038435,112.7804719,time: 14:16:05.35; speed: 3.1484; course: 4.0,3.15,4,211222
71606,-7.2903764,112.7804708,time: 14:16:06.35; speed: 3.5188; course: 4.0,3.52,4,211222
71607,-7.290367617,112.7804698,time: 14:16:07.37; speed: 3.5188; course: 4.0,3.52,4,211222
71608,-7.290358067,112.780469,time: 14:16:08.35; speed: 3.3336; course: 4.0,3.33,4,211222
71609,-7.290350967,112.7804681,time: 14:16:09.35; speed: 2.2224; course: 3.9,2.22,3.9,211222
71610,-7.2903449,112.7804672,time: 14:16:10.35; speed: 2.0372000000000003; course: 3.9,2.04,3.9,211222
71611,-7.290340917,112.7804675,time: 14:16:11.36; speed: 0.7408000000000001; course: 4.0,0.74,4,211222
71612,-7.290338333,112.7804699,time: 14:16:12.35; speed: 0.0; course: 4.0,0,4,211222
71613,-7.29033805,112.7804721,time: 14:16:13.35; speed: 0.0; course: 4.0,0,4,211222
71614,-7.290340683,112.7804754,time: 14:16:14.35; speed: 0.0; course: 4.0,0,4,211222
71615,-7.2903444,112.7804778,time: 14:16:15.36; speed: 0.0; course: 4.0,0,4,211222
71616,-7.290346767,112.7804804,time: 14:16:16.36; speed: 0.0; course: 4.0,0,4,211222
71617,-7.290347733,112.7804821,time: 14:16:17.36; speed: 0.0; course: 4.0,0,4,211222
71618,-7.290346933,112.7804837,time: 14:16:18.35; speed: 0.0; course: 4.0,0,4,211222
71619,-7.290346567,112.7804854,time: 14:16:19.36; speed: 0.0; course: 4.0,0,4,211222
71620,-7.2903452,112.7804883,time: 14:16:20.36; speed: 0.0; course: 4.0,0,4,211222
71621,-7.290344717,112.7804909,time: 14:16:21.36; speed: 0.0; course: 4.0,0,4,211222
71622,-7.290342583,112.7804936,time: 14:16:22.35; speed: 0.0; course: 4.0,0,4,211222
71623,-7.290340417,112.7804959,time: 14:16:23.35; speed: 0.0; course: 4.0,0,4,211222
71624,-7.290338867,112.7804976,time: 14:16:24.36; speed: 0.0; course: 4.0,0,4,211222
71625,-7.2903375,112.780499,time: 14:16:25.36; speed: 0.0; course: 4.0,0,4,211222
71626,-7.290336733,112.7804999,time: 14:16:26.36; speed: 0.0; course: 4.0,0,4,211222
71627,-7.2903358,112.7805009,time: 14:16:27.36; speed: 0.0; course: 4.0,0,4,211222
71628,-7.290335283,112.7805015,time: 14:16:28.36; speed: 0.0; course: 4.0,0,4,211222
71629,-7.290335117,112.7805017,time: 14:16:29.36; speed: 0.0; course: 4.0,0,4,211222
71630,-7.290335067,112.7805016,time: 14:16:30.35; speed: 0.0; course: 4.0,0,4,211222
71631,-7.290335083,112.7805016,time: 14:16:31.37; speed: 0.0; course: 4.0,0,4,211222
71632,-7.290335283,112.7805011,time: 14:16:32.35; speed: 0.0; course: 4.0,0,4,211222
71633,-7.290335517,112.7805006,time: 14:16:33.36; speed: 0.0; course: 4.0,0,4,211222
71634,-7.290335717,112.7805002,time: 14:16:34.36; speed: 0.0; course: 4.0,0,4,211222
71635,-7.290335867,112.7804998,time: 14:16:35.36; speed: 0.0; course: 4.0,0,4,211222
71636,-7.290335933,112.7804997,time: 14:16:36.36; speed: 0.0; course: 4.0,0,4,211222
71637,-7.290335933,112.7804996,time: 14:16:37.36; speed: 0.0; course: 4.0,0,4,211222
71638,-7.2903359,112.7804995,time: 14:16:38.36; speed: 0.0; course: 4.0,0,4,211222
71639,-7.29033585,112.7804995,time: 14:16:39.36; speed: 0.0; course: 4.0,0,4,211222
71640,-7.290335783,112.7804996,time: 14:16:40.36; speed: 0.0; course: 4.0,0,4,211222
71641,-7.290335783,112.7804996,time: 14:16:41.36; speed: 0.0; course: 4.0,0,4,211222
71642,-7.290335783,112.7804996,time: 14:16:42.36; speed: 0.0; course: 4.0,0,4,211222
71643,-7.290335783,112.7804996,time: 14:16:43.36; speed: 0.0; course: 4.0,0,4,211222
71644,-7.290335783,112.7804996,time: 14:16:44.36; speed: 0.0; course: 4.0,0,4,211222
71645,-7.2903358,112.7804997,time: 14:16:45.36; speed: 0.0; course: 4.0,0,4,211222
71646,-7.290335833,112.7804998,time: 14:16:46.36; speed: 0.0; course: 4.0,0,4,211222
71647,-7.290335833,112.7804999,time: 14:16:47.36; speed: 0.0; course: 4.0,0,4,211222
71648,-7.290335833,112.7805,time: 14:16:48.36; speed: 0.0; course: 4.0,0,4,211222
71649,-7.290335833,112.7805002,time: 14:16:49.36; speed: 0.0; course: 4.0,0,4,211222
71650,-7.290335817,112.7805001,time: 14:16:50.37; speed: 0.0; course: 4.0,0,4,211222
71651,-7.29033575,112.7805001,time: 14:16:51.36; speed: 0.0; course: 4.0,0,4,211222
71652,-7.290335717,112.7805001,time: 14:16:52.36; speed: 0.0; course: 4.0,0,4,211222
71653,-7.290335767,112.7805002,time: 14:16:53.36; speed: 0.0; course: 4.0,0,4,211222
71654,-7.2903358,112.7805003,time: 14:16:54.36; speed: 0.0; course: 4.0,0,4,211222
71655,-7.290335833,112.7805004,time: 14:16:55.38; speed: 0.0; course: 4.0,0,4,211222
71656,-7.29033585,112.7805005,time: 14:16:56.36; speed: 0.0; course: 4.0,0,4,211222
71657,-7.29033585,112.7805006,time: 14:16:57.36; speed: 0.0; course: 4.0,0,4,211222
71658,-7.290335867,112.7805007,time: 14:16:58.36; speed: 0.0; course: 4.0,0,4,211222
71659,-7.290335867,112.7805007,time: 14:16:59.36; speed: 0.0; course: 4.0,0,4,211222
71700,-7.290335867,112.7805008,time: 14:17:00.36; speed: 0.0; course: 4.0,0,4,211222
71701,-7.290335883,112.780501,time: 14:17:01.36; speed: 0.0; course: 4.0,0,4,211222
71702,-7.290335917,112.780501,time: 14:17:02.36; speed: 0.0; course: 4.0,0,4,211222
71703,-7.290335967,112.780501,time: 14:17:03.36; speed: 0.0; course: 4.0,0,4,211222
71704,-7.290335983,112.780501,time: 14:17:04.36; speed: 0.0; course: 4.0,0,4,211222
71705,-7.290336017,112.780501,time: 14:17:05.36; speed: 0.0; course: 4.0,0,4,211222
71706,-7.29033605,112.780501,time: 14:17:06.36; speed: 0.0; course: 4.0,0,4,211222
71707,-7.290336067,112.780501,time: 14:17:07.37; speed: 0.0; course: 4.0,0,4,211222
71708,-7.290336083,112.780501,time: 14:17:08.36; speed: 0.0; course: 4.0,0,4,211222
71709,-7.290336083,112.7805009,time: 14:17:09.36; speed: 0.0; course: 4.0,0,4,211222
71710,-7.2903361,112.7805009,time: 14:17:10.36; speed: 0.0; course: 4.0,0,4,211222
71711,-7.2903361,112.7805008,time: 14:17:11.36; speed: 0.0; course: 4.0,0,4,211222
71712,-7.290336117,112.7805008,time: 14:17:12.36; speed: 0.0; course: 4.0,0,4,211222
71713,-7.290336133,112.7805008,time: 14:17:13.37; speed: 0.0; course: 4.0,0,4,211222
71714,-7.29033615,112.7805008,time: 14:17:14.36; speed: 0.0; course: 4.0,0,4,211222
71715,-7.290336183,112.7805008,time: 14:17:15.36; speed: 0.0; course: 4.0,0,4,211222
71716,-7.2903362,112.7805008,time: 14:17:16.36; speed: 0.0; course: 4.0,0,4,211222
71717,-7.290336233,112.7805007,time: 14:17:17.37; speed: 0.0; course: 4.0,0,4,211222
71718,-7.290336267,112.7805007,time: 14:17:18.37; speed: 0.0; course: 4.0,0,4,211222
71719,-7.2903363,112.7805007,time: 14:17:19.37; speed: 0.0; course: 4.0,0,4,211222
71720,-7.290336317,112.7805007,time: 14:17:20.37; speed: 0.0; course: 4.0,0,4,211222
71721,-7.29033635,112.7805006,time: 14:17:21.37; speed: 0.0; course: 4.0,0,4,211222
71722,-7.290336367,112.7805006,time: 14:17:22.37; speed: 0.0; course: 4.0,0,4,211222
71723,-7.290336367,112.7805006,time: 14:17:23.37; speed: 0.0; course: 4.0,0,4,211222
71724,-7.290336383,112.7805005,time: 14:17:24.37; speed: 0.0; course: 4.0,0,4,211222
71725,-7.2903364,112.7805005,time: 14:17:25.37; speed: 0.0; course: 4.0,0,4,211222
71726,-7.290336417,112.7805005,time: 14:17:26.37; speed: 0.0; course: 4.0,0,4,211222
71727,-7.290336433,112.7805004,time: 14:17:27.37; speed: 0.0; course: 4.0,0,4,211222
71728,-7.290336433,112.7805004,time: 14:17:28.37; speed: 0.0; course: 4.0,0,4,211222
71729,-7.29033645,112.7805004,time: 14:17:29.37; speed: 0.0; course: 4.0,0,4,211222
71730,-7.29033645,112.7805004,time: 14:17:30.37; speed: 0.0; course: 4.0,0,4,211222
71731,-7.290336467,112.7805004,time: 14:17:31.37; speed: 0.0; course: 4.0,0,4,211222
71732,-7.290336467,112.7805004,time: 14:17:32.36; speed: 0.0; course: 4.0,0,4,211222
71733,-7.290336483,112.7805004,time: 14:17:33.37; speed: 0.0; course: 4.0,0,4,211222
71734,-7.290336483,112.7805004,time: 14:17:34.37; speed: 0.0; course: 4.0,0,4,211222
71735,-7.290336483,112.7805004,time: 14:17:35.37; speed: 0.0; course: 4.0,0,4,211222
71736,-7.290336483,112.7805004,time: 14:17:36.37; speed: 0.0; course: 4.0,0,4,211222
71737,-7.290336483,112.7805003,time: 14:17:37.37; speed: 0.0; course: 4.0,0,4,211222
71738,-7.2903365,112.7805003,time: 14:17:38.37; speed: 0.0; course: 4.0,0,4,211222
71739,-7.290336483,112.7805003,time: 14:17:39.37; speed: 0.0; course: 4.0,0,4,211222
71740,-7.290336483,112.7805002,time: 14:17:40.37; speed: 0.0; course: 4.0,0,4,211222
71741,-7.2903365,112.7805003,time: 14:17:41.37; speed: 0.0; course: 4.0,0,4,211222
71742,-7.290336517,112.7805004,time: 14:17:42.37; speed: 0.0; course: 4.0,0,4,211222
71743,-7.290336533,112.7805004,time: 14:17:43.37; speed: 0.0; course: 4.0,0,4,211222
71744,-7.290336533,112.7805005,time: 14:17:44.38; speed: 0.0; course: 4.0,0,4,211222
71745,-7.29033655,112.7805005,time: 14:17:45.37; speed: 0.0; course: 4.0,0,4,211222
71746,-7.29033655,112.7805006,time: 14:17:46.37; speed: 0.0; course: 4.0,0,4,211222
71747,-7.29033655,112.7805006,time: 14:17:47.37; speed: 0.0; course: 4.0,0,4,211222
71748,-7.2903365,112.7805007,time: 14:17:48.37; speed: 0.0; course: 4.0,0,4,211222
71749,-7.290336467,112.7805007,time: 14:17:49.37; speed: 0.0; course: 4.0,0,4,211222
71750,-7.290336467,112.7805007,time: 14:17:50.37; speed: 0.0; course: 4.0,0,4,211222
71751,-7.290336483,112.7805007,time: 14:17:51.37; speed: 0.0; course: 4.0,0,4,211222
71752,-7.290336483,112.7805007,time: 14:17:52.37; speed: 0.0; course: 4.0,0,4,211222
71753,-7.2903365,112.7805007,time: 14:17:53.37; speed: 0.0; course: 4.0,0,4,211222
71754,-7.290268183,112.7805004,time: 14:17:54.37; speed: 23.890800000000002; course: 2.2,23.89,2.2,211222
71755,-7.2902217,112.780497,time: 14:17:55.37; speed: 17.594; course: 4.6,17.59,4.6,211222
71756,-7.290158967,112.7804838,time: 14:17:56.37; speed: 22.038800000000002; course: 358.0,22.04,358,211222
71757,-7.290108883,112.7804808,time: 14:17:57.37; speed: 20.372; course: 0.0,20.37,0,211222
71758,-7.2900343,112.7804791,time: 14:17:58.37; speed: 25.557600000000004; course: 3.2,25.56,3.2,211222
71759,-7.289962183,112.7804761,time: 14:17:59.37; speed: 25.3724; course: 5.2,25.37,5.2,211222
71800,-7.289888867,112.7804763,time: 14:18:00.37; speed: 24.631600000000002; course: 3.4,24.63,3.4,211222
71801,-7.28983125,112.780484,time: 14:18:01.37; speed: 24.8168; course: 7.8,24.82,7.8,211222
71802,-7.289773667,112.78049,time: 14:18:02.37; speed: 23.5204; course: 7.3,23.52,7.3,211222
71803,-7.289705783,112.7804998,time: 14:18:03.37; speed: 23.705600000000004; course: 8.1,23.71,8.1,211222
71804,-7.289648633,112.7805121,time: 14:18:04.37; speed: 22.779600000000002; course: 8.5,22.78,8.5,211222
71805,-7.289594467,112.780522,time: 14:18:05.37; speed: 23.3352; course: 7.7,23.34,7.7,211222
71806,-7.289536833,112.7805246,time: 14:18:06.37; speed: 22.5944; course: 7.6,22.59,7.6,211222
71807,-7.2894843,112.7805316,time: 14:18:07.37; speed: 22.5944; course: 7.6,22.59,7.6,211222
71808,-7.289431267,112.7805344,time: 14:18:08.37; speed: 22.224; course: 7.3,22.22,7.3,211222
71809,-7.28938185,112.7805408,time: 14:18:09.37; speed: 22.5944; course: 7.0,22.59,7,211222
71810,-7.2893217,112.7805501,time: 14:18:10.37; speed: 22.5944; course: 7.1,22.59,7.1,211222
71811,-7.289257067,112.7805638,time: 14:18:11.37; speed: 23.890800000000002; course: 8.4,23.89,8.4,211222
71812,-7.289194617,112.7805695,time: 14:18:12.37; speed: 23.150000000000002; course: 4.2,23.15,4.2,211222
71813,-7.289129383,112.7805809,time: 14:18:13.37; speed: 25.002000000000002; course: 6.1,25,6.1,211222
71814,-7.289071133,112.7805869,time: 14:18:14.37; speed: 24.8168; course: 5.7,24.82,5.7,211222
71815,-7.289002617,112.7805965,time: 14:18:15.37; speed: 27.4096; course: 5.8,27.41,5.8,211222
71816,-7.28893625,112.7806055,time: 14:18:16.37; speed: 28.1504; course: 8.0,28.15,8,211222
71817,-7.28886765,112.7806133,time: 14:18:17.37; speed: 28.5208; course: 6.8,28.52,6.8,211222
71818,-7.288798867,112.7806288,time: 14:18:18.37; speed: 28.1504; course: 9.3,28.15,9.3,211222
71819,-7.28872555,112.7806405,time: 14:18:19.37; speed: 29.0764; course: 8.6,29.08,8.6,211222
71820,-7.288660417,112.7806307,time: 14:18:20.37; speed: 29.0764; course: 5.0,29.08,5,211222
71821,-7.288577017,112.7806405,time: 14:18:21.37; speed: 30.558; course: 5.2,30.56,5.2,211222
71822,-7.28849675,112.7806423,time: 14:18:22.37; speed: 32.2248; course: 5.6,32.22,5.6,211222
71823,-7.28841935,112.7806527,time: 14:18:23.37; speed: 31.669200000000004; course: 6.3,31.67,6.3,211222
71824,-7.288325983,112.780664,time: 14:18:24.38; speed: 32.2248; course: 5.5,32.22,5.5,211222
71825,-7.28823935,112.780666,time: 14:18:25.38; speed: 32.410000000000004; course: 4.9,32.41,4.9,211222
71826,-7.2881585,112.7806607,time: 14:18:26.38; speed: 32.595200000000006; course: 3.5,32.6,3.5,211222
71827,-7.288052333,112.7806781,time: 14:18:27.38; speed: 36.299200000000006; course: 4.9,36.3,4.9,211222
71828,-7.287960367,112.7806918,time: 14:18:28.38; speed: 35.5584; course: 6.0,35.56,6,211222
71829,-7.287863233,112.7806841,time: 14:18:29.37; speed: 36.299200000000006; course: 0.1,36.3,0.1,211222
71830,-7.287788033,112.7806766,time: 14:18:30.38; speed: 34.4472; course: 4.8,34.45,4.8,211222
71831,-7.287694067,112.7806909,time: 14:18:31.39; speed: 35.7436; course: 6.5,35.74,6.5,211222
71832,-7.287611183,112.7807049,time: 14:18:32.37; speed: 35.373200000000004; course: 4.5,35.37,4.5,211222
71833,-7.2875235,112.7807028,time: 14:18:33.37; speed: 35.9288; course: 4.1,35.93,4.1,211222
71834,-7.287437783,112.7807089,time: 14:18:34.38; speed: 35.9288; course: 3.0,35.93,3,211222
71835,-7.28735515,112.7807144,time: 14:18:35.38; speed: 36.6696; course: 4.5,36.67,4.5,211222
71836,-7.28726345,112.7807185,time: 14:18:36.38; speed: 36.8548; course: 3.4,36.85,3.4,211222
71837,-7.287172133,112.7807237,time: 14:18:37.38; speed: 36.114000000000004; course: 4.0,36.11,4,211222
71838,-7.287074533,112.7807484,time: 14:18:38.38; speed: 37.04; course: 6.1,37.04,6.1,211222
71839,-7.286975683,112.7807579,time: 14:18:39.38; speed: 38.1512; course: 5.5,38.15,5.5,211222
71840,-7.286878333,112.7807726,time: 14:18:40.38; speed: 37.595600000000005; course: 5.5,37.6,5.5,211222
71841,-7.286779167,112.7807793,time: 14:18:41.37; speed: 37.2252; course: 3.5,37.23,3.5,211222
71842,-7.286682967,112.780788,time: 14:18:42.37; speed: 37.4104; course: 4.6,37.41,4.6,211222
71843,-7.286592533,112.7807962,time: 14:18:43.38; speed: 37.7808; course: 5.2,37.78,5.2,211222
71844,-7.286502867,112.7808036,time: 14:18:44.38; speed: 38.1512; course: 5.5,38.15,5.5,211222
71845,-7.28641395,112.7808025,time: 14:18:45.38; speed: 36.4844; course: 3.5,36.48,3.5,211222
71846,-7.28631285,112.7808022,time: 14:18:46.38; speed: 38.1512; course: 2.4,38.15,2.4,211222
71847,-7.286203033,112.7808059,time: 14:18:47.38; speed: 40.744; course: 2.3,40.74,2.3,211222
71848,-7.286094867,112.7808121,time: 14:18:48.38; speed: 40.744; course: 3.1,40.74,3.1,211222
71849,-7.286027617,112.78082,time: 14:18:49.38; speed: 36.6696; course: 4.5,36.67,4.5,211222
71850,-7.285937467,112.7808251,time: 14:18:50.37; speed: 39.632799999999996; course: 3.7,39.63,3.7,211222
71851,-7.2858328,112.7808291,time: 14:18:51.38; speed: 39.2624; course: 3.0,39.26,3,211222
71852,-7.285738083,112.7808336,time: 14:18:52.38; speed: 37.04; course: 1.9,37.04,1.9,211222
71853,-7.285641817,112.7808357,time: 14:18:53.38; speed: 36.8548; course: 1.4,36.85,1.4,211222
71854,-7.2855448,112.7808455,time: 14:18:54.38; speed: 37.595600000000005; course: 1.5,37.6,1.5,211222
71855,-7.28544375,112.7808409,time: 14:18:55.39; speed: 37.7808; course: 0.0,37.78,0,211222
71856,-7.28535495,112.7808486,time: 14:18:56.38; speed: 37.966; course: 0.9,37.97,0.9,211222
71857,-7.285260333,112.7808516,time: 14:18:57.38; speed: 37.595600000000005; course: 0.1,37.6,0.1,211222
71858,-7.285169967,112.780862,time: 14:18:58.37; speed: 37.7808; course: 0.6,37.78,0.6,211222
71859,-7.2850658,112.7808668,time: 14:18:59.38; speed: 40.3736; course: 359.8,40.37,359.8,211222
71900,-7.28496095,112.7808867,time: 14:19:00.38; speed: 41.1144; course: 1.3,41.11,1.3,211222
71901,-7.28486365,112.7808762,time: 14:19:01.37; speed: 41.1144; course: 358.8,41.11,358.8,211222
71902,-7.284768467,112.7808729,time: 14:19:02.38; speed: 41.4848; course: 358.6,41.48,358.6,211222
71903,-7.284669883,112.7808689,time: 14:19:03.38; speed: 40.9292; course: 358.5,40.93,358.5,211222
71904,-7.284553917,112.7808508,time: 14:19:04.38; speed: 42.4108; course: 357.6,42.41,357.6,211222
71905,-7.284444583,112.7808496,time: 14:19:05.38; speed: 40.3736; course: 0.8,40.37,0.8,211222
71906,-7.284335933,112.7808499,time: 14:19:06.37; speed: 41.67; course: 0.4,41.67,0.4,211222
71907,-7.28422265,112.7808431,time: 14:19:07.38; speed: 42.596000000000004; course: 0.0,42.6,0,211222
71908,-7.284129817,112.7808431,time: 14:19:08.39; speed: 39.818000000000005; course: 358.7,39.82,358.7,211222
71909,-7.284030167,112.7808423,time: 14:19:09.38; speed: 40.9292; course: 359.5,40.93,359.5,211222
71910,-7.283926017,112.7808412,time: 14:19:10.38; speed: 43.70720000000001; course: 0.0,43.71,0,211222
71911,-7.283828383,112.7808344,time: 14:19:11.38; speed: 42.4108; course: 359.9,42.41,359.9,211222
71912,-7.283720033,112.7808346,time: 14:19:12.38; speed: 42.2256; course: 0.1,42.23,0.1,211222
71913,-7.28360455,112.780838,time: 14:19:13.38; speed: 41.67; course: 359.8,41.67,359.8,211222
71914,-7.28348565,112.7808271,time: 14:19:14.38; speed: 42.2256; course: 358.1,42.23,358.1,211222
71915,-7.283362067,112.7808124,time: 14:19:15.38; speed: 40.5588; course: 357.2,40.56,357.2,211222
71916,-7.2832703,112.7808031,time: 14:19:16.38; speed: 38.52160000000001; course: 357.8,38.52,357.8,211222
71917,-7.283167933,112.7808299,time: 14:19:17.38; speed: 38.7068; course: 2.0,38.71,2,211222
71918,-7.283077667,112.780836,time: 14:19:18.38; speed: 35.7436; course: 359.5,35.74,359.5,211222
71919,-7.282979333,112.7808327,time: 14:19:19.38; speed: 36.6696; course: 358.9,36.67,358.9,211222
71920,-7.28288855,112.7808341,time: 14:19:20.38; speed: 35.7436; course: 358.8,35.74,358.8,211222
71921,-7.28279495,112.780837,time: 14:19:21.38; speed: 35.5584; course: 358.6,35.56,358.6,211222
71922,-7.282718333,112.7808356,time: 14:19:22.38; speed: 31.854400000000002; course: 357.0,31.85,357,211222
71923,-7.282634217,112.7808251,time: 14:19:23.38; speed: 33.336; course: 356.2,33.34,356.2,211222
71924,-7.282545717,112.780819,time: 14:19:24.38; speed: 34.262; course: 358.5,34.26,358.5,211222
71925,-7.282466817,112.7808184,time: 14:19:25.38; speed: 32.9656; course: 357.9,32.97,357.9,211222
71926,-7.282376933,112.7808167,time: 14:19:26.38; speed: 33.891600000000004; course: 355.5,33.89,355.5,211222
71927,-7.2823041,112.7808195,time: 14:19:27.38; speed: 32.2248; course: 356.8,32.22,356.8,211222
71928,-7.282198667,112.7808222,time: 14:19:28.38; speed: 34.817600000000006; course: 359.7,34.82,359.7,211222
71929,-7.2821061,112.7808316,time: 14:19:29.38; speed: 34.4472; course: 1.0,34.45,1,211222
71930,-7.2820289,112.780824,time: 14:19:30.38; speed: 32.0396; course: 358.9,32.04,358.9,211222
71931,-7.281945983,112.780815,time: 14:19:31.38; speed: 31.854400000000002; course: 359.7,31.85,359.7,211222
71932,-7.281896167,112.7808221,time: 14:19:32.38; speed: 26.1132; course: 1.5,26.11,1.5,211222
71933,-7.281832767,112.7808256,time: 14:19:33.38; speed: 24.2612; course: 1.2,24.26,1.2,211222
71934,-7.281769583,112.7808269,time: 14:19:34.38; speed: 23.890800000000002; course: 3.5,23.89,3.5,211222
71935,-7.281718567,112.7808394,time: 14:19:35.38; speed: 20.9276; course: 8.5,20.93,8.5,211222
71936,-7.2816847,112.7808273,time: 14:19:36.38; speed: 12.778800000000002; course: 357.8,12.78,357.8,211222
71937,-7.281645933,112.7808183,time: 14:19:37.38; speed: 12.778800000000002; course: 1.0,12.78,1,211222
71938,-7.281614967,112.7808116,time: 14:19:38.38; speed: 11.6676; course: 355.1,11.67,355.1,211222
71939,-7.281588733,112.7808086,time: 14:19:39.39; speed: 10.186; course: 2.4,10.19,2.4,211222
71940,-7.281569283,112.7808129,time: 14:19:40.38; speed: 6.6672; course: 1.8,6.67,1.8,211222
71941,-7.2815543,112.7808074,time: 14:19:41.38; speed: 6.482; course: 1.0,6.48,1,211222
71942,-7.281536333,112.7808065,time: 14:19:42.39; speed: 5.556; course: 0.8,5.56,0.8,211222
71943,-7.28152635,112.7808061,time: 14:19:43.38; speed: 2.9632000000000005; course: 0.9,2.96,0.9,211222
71944,-7.281516833,112.7807991,time: 14:19:44.38; speed: 3.1484; course: 0.8,3.15,0.8,211222
71945,-7.2815166,112.7807972,time: 14:19:45.38; speed: 1.1112; course: 0.8,1.11,0.8,211222
